vehicle,zones,counts,nbox,mass,volume,energy,horizontal_energy,climb_energy,duration,prep_s,offsets,latest_start,urgent_start,soc,charge_s,route_id
B,"[""S011"", ""S012""]","{""S011|应急食品"": 1, ""S011|饮用水"": 1, ""S012|医疗物资"": 1}",3,25.0,0.067,2.794648744520759,2.6510754552541727,0.14357328926658633,2293.928496744863,390.0,"{""S011|应急食品"": 876.3990480969269, ""S011|饮用水"": 876.3990480969269, ""S012|医疗物资"": 1642.4450896702692}",5557.554910329731,1957.5549103297308,0.3013378138698103,1877.6811226256623,R002392
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S013|医疗物资"": 1}",2,6.0,0.024,1.9674626137706022,1.8679394136083505,0.0995232001622518,1859.1454201439706,360.0,"{""S011|医疗物资"": 816.3990480969269, ""S013|医疗物资"": 1411.4229591050416}",2188.5770408949584,2188.5770408949584,0.5081343465573495,1519.233799300594,R002393
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S011|医疗物资"": 1}",2,6.0,0.024,1.9798598020844527,1.8795640628698733,0.10029573921457927,1859.1454201439706,360.0,"{""S013|医疗物资"": 972.7891277055958, ""S011|医疗物资"": 1577.1197053803771}",2627.210872294404,2627.210872294404,0.5050350494788869,1524.6059142365962,R002394
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S013|应急食品"": 1}",2,11.0,0.04,2.0366008752652065,1.9307586543473985,0.10584222091780769,1859.1454201439706,360.0,"{""S011|医疗物资"": 816.3990480969269, ""S013|应急食品"": 1411.4229591050416}",9983.600951903074,9983.600951903074,0.4908497811836984,1549.1937126149228,R002395
B,"[""S013"", ""S011""]","{""S013|应急食品"": 1, ""S011|医疗物资"": 1}",2,11.0,0.04,2.0302370028531156,1.9248038471825257,0.10543315567058989,1859.1454201439706,360.0,"{""S013|应急食品"": 972.7891277055958, ""S011|医疗物资"": 1577.1197053803771}",9222.880294619623,9222.880294619623,0.4924407492867211,1546.4360345696837,R002396
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S013|医疗物资"": 1, ""S013|应急食品"": 1}",3,14.0,0.052000000000000005,2.093423656185316,1.9837900228141747,0.10963363337114122,1919.1454201439706,390.0,"{""S011|医疗物资"": 846.3990480969269, ""S013|医疗物资"": 1471.4229591050416, ""S013|应急食品"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.476644085953671,1573.8169176803037,R002397
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S013|应急食品"": 1, ""S011|医疗物资"": 1}",3,14.0,0.052000000000000005,2.0700964638212813,1.961580858277085,0.10851560554419624,1919.1454201439706,390.0,"{""S013|医疗物资"": 1032.7891277055958, ""S013|应急食品"": 1032.7891277055958, ""S011|医疗物资"": 1637.1197053803771}",2567.210872294404,2567.210872294404,0.48247588404467967,1563.7084676558884,R002398
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S013|饮用水"": 1}",2,17.0,0.039,2.16317152414405,2.0497464783195753,0.11342504582447477,1859.1454201439706,360.0,"{""S011|医疗物资"": 816.3990480969269, ""S013|饮用水"": 1411.4229591050416}",9983.600951903074,2188.5770408949584,0.45920711896398747,1604.040993795755,R002399
B,"[""S013"", ""S011""]","{""S013|饮用水"": 1, ""S011|医疗物资"": 1}",2,17.0,0.039,2.1185347748335843,2.0069367194157817,0.11159805541780261,1859.1454201439706,360.0,"{""S013|饮用水"": 972.7891277055958, ""S011|医疗物资"": 1577.1197053803771}",9222.880294619623,2627.210872294404,0.4703663062916039,1584.6984024278865,R002400
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S013|医疗物资"": 1, ""S013|饮用水"": 1}",3,20.0,0.051000000000000004,2.2482287440594813,2.131012285781673,0.1172164582778083,1919.1454201439706,390.0,"{""S011|医疗物资"": 846.3990480969269, ""S013|医疗物资"": 1471.4229591050416, ""S013|饮用水"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.4379428139851297,1640.899122425775,R002401
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S013|饮用水"": 1, ""S011|医疗物资"": 1}",3,20.0,0.051000000000000004,2.177421691074542,2.062741185783133,0.11468050529140897,1919.1454201439706,390.0,"{""S013|医疗物资"": 1032.7891277055958, ""S013|饮用水"": 1032.7891277055958, ""S011|医疗物资"": 1637.1197053803771}",2567.210872294404,2567.210872294404,0.45564457723136453,1610.2160661323014,R002402
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S013|应急食品"": 1, ""S013|饮用水"": 1}",3,25.0,0.067,2.434614756969387,2.3110792779360225,0.1235354790333642,1919.1454201439706,390.0,"{""S011|医疗物资"": 846.3990480969269, ""S013|应急食品"": 1471.4229591050416, ""S013|饮用水"": 1471.4229591050416}",9953.600951903074,2128.5770408949584,0.39134631075765325,1721.6663946867343,R002403
B,"[""S013"", ""S011""]","{""S013|应急食品"": 1, ""S013|饮用水"": 1, ""S011|医疗物资"": 1}",3,25.0,0.067,2.3068943991316333,2.1870764773842137,0.11981792174741959,1919.1454201439706,390.0,"{""S013|应急食品"": 1032.7891277055958, ""S013|饮用水"": 1032.7891277055958, ""S011|医疗物资"": 1637.1197053803771}",9162.880294619623,2567.210872294404,0.4232764002170917,1666.3209062903743,R002404
B,"[""S011"", ""S013""]","{""S011|应急食品"": 1, ""S013|医疗物资"": 1}",2,11.0,0.04,1.9968313097199344,1.8941353437008335,0.10269596601910062,1859.1454201439706,360.0,"{""S011|应急食品"": 816.3990480969269, ""S013|医疗物资"": 1411.4229591050416}",2188.5770408949584,2188.5770408949584,0.5007921725700164,1531.9602342119717,R002405
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S011|应急食品"": 1}",2,11.0,0.04,2.067364832287277,1.961427157829091,0.10593767445818585,1859.1454201439706,360.0,"{""S013|医疗物资"": 972.7891277055958, ""S011|应急食品"": 1577.1197053803771}",2627.210872294404,2627.210872294404,0.4831587919281808,1562.52476065782,R002406
B,"[""S011"", ""S013""]","{""S011|应急食品"": 1, ""S013|应急食品"": 1}",2,16.0,0.056,2.077968200717798,1.9689532139431418,0.10901498677465651,1859.1454201439706,360.0,"{""S011|应急食品"": 816.3990480969269, ""S013|应急食品"": 1411.4229591050416}",inf,inf,0.48050794982055045,1567.1195536443793,R002407
B,"[""S013"", ""S011""]","{""S013|应急食品"": 1, ""S011|应急食品"": 1}",2,16.0,0.056,2.1384633973617135,2.0273883064475173,0.11107509091419644,1859.1454201439706,360.0,"{""S013|应急食品"": 972.7891277055958, ""S011|应急食品"": 1577.1197053803771}",inf,inf,0.4653841506595716,1593.3341388567426,R002408
B,"[""S011"", ""S013""]","{""S011|应急食品"": 1, ""S013|医疗物资"": 1, ""S013|应急食品"": 1}",3,19.0,0.068,2.1436434938496043,2.030837094621614,0.11280639922799006,1919.1454201439706,390.0,"{""S011|应急食品"": 846.3990480969269, ""S013|医疗物资"": 1471.4229591050416, ""S013|应急食品"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.46408912653759893,1595.5788473348284,R002409
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S013|应急食品"": 1, ""S011|应急食品"": 1}",3,19.0,0.068,2.1936109485663535,2.0794534077785505,0.11415754078780281,1919.1454201439706,390.0,"{""S013|医疗物资"": 1032.7891277055958, ""S013|应急食品"": 1032.7891277055958, ""S011|应急食品"": 1637.1197053803771}",2567.210872294404,2567.210872294404,0.4515972628584116,1617.2314110454201,R002410
B,"[""S011"", ""S013""]","{""S011|应急食品"": 1, ""S013|饮用水"": 1}",2,22.0,0.055,2.2243247917237556,2.107726980042432,0.11659781168132359,1859.1454201439706,360.0,"{""S011|应急食品"": 816.3990480969269, ""S013|饮用水"": 1411.4229591050416}",inf,2188.5770408949584,0.4439188020690611,1630.5407430802943,R002411
B,"[""S013"", ""S011""]","{""S013|饮用水"": 1, ""S011|应急食品"": 1}",2,22.0,0.055,2.260931048063537,2.143691057402128,0.11723999066140918,1859.1454201439706,360.0,"{""S013|饮用水"": 972.7891277055958, ""S011|应急食品"": 1577.1197053803771}",inf,2627.210872294404,0.43476723798411576,1646.403454160866,R002412
B,"[""S011"", ""S013""]","{""S011|应急食品"": 1, ""S013|医疗物资"": 1, ""S013|饮用水"": 1}",3,25.0,0.067,2.323397401503715,2.2030081773690577,0.12038922413465714,1919.1454201439706,390.0,"{""S011|应急食品"": 846.3990480969269, ""S013|医疗物资"": 1471.4229591050416, ""S013|饮用水"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.4191506496240712,1673.4722073182763,R002413
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S013|饮用水"": 1, ""S011|应急食品"": 1}",3,25.0,0.067,2.3440222285657946,2.2236997880307787,0.12032244053501555,1919.1454201439706,390.0,"{""S013|医疗物资"": 1032.7891277055958, ""S013|饮用水"": 1032.7891277055958, ""S011|应急食品"": 1637.1197053803771}",2567.210872294404,2567.210872294404,0.41399444285855136,1682.4096323785109,R002414
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S011|应急食品"": 1, ""S013|医疗物资"": 1}",3,14.0,0.052000000000000005,2.0200305617369922,1.9154309362037825,0.10459962553320991,1919.1454201439706,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|应急食品"": 876.3990480969269, ""S013|医疗物资"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.49499235956575194,1542.0132434193636,R002415
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S011|医疗物资"": 1, ""S011|应急食品"": 1}",3,14.0,0.052000000000000005,2.139262780491827,2.0299399448874773,0.10932283560434979,1919.1454201439706,390.0,"{""S013|医疗物资"": 1002.7891277055958, ""S011|医疗物资"": 1637.1197053803771, ""S011|应急食品"": 1637.1197053803771}",2597.210872294404,2597.210872294404,0.4651843048770432,1593.6805382131251,R002416
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S011|应急食品"": 1, ""S013|应急食品"": 1}",3,19.0,0.068,2.1100199649465528,1.9991013186577868,0.11091864628876581,1919.1454201439706,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|应急食品"": 876.3990480969269, ""S013|应急食品"": 1471.4229591050416}",9923.600951903074,9923.600951903074,0.4724950087633618,1581.0086514768395,R002417
B,"[""S013"", ""S011""]","{""S013|应急食品"": 1, ""S011|医疗物资"": 1, ""S011|应急食品"": 1}",3,19.0,0.068,2.225649435802738,2.1111891837423777,0.1144602520603604,1919.1454201439706,390.0,"{""S013|应急食品"": 1002.7891277055958, ""S011|医疗物资"": 1637.1197053803771, ""S011|应急食品"": 1637.1197053803771}",9162.880294619623,9162.880294619623,0.4435876410493155,1631.1147555145199,R002418
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S011|应急食品"": 1, ""S013|饮用水"": 1}",3,25.0,0.067,2.272557211336535,2.154055740141102,0.11850147119543289,1919.1454201439706,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|应急食品"": 876.3990480969269, ""S013|饮用水"": 1471.4229591050416}",9923.600951903074,2128.5770408949584,0.4318606971658663,1651.4414582458317,R002419
B,"[""S013"", ""S011""]","{""S013|饮用水"": 1, ""S011|医疗物资"": 1, ""S011|应急食品"": 1}",3,25.0,0.067,2.376060715802179,2.255435563994606,0.12062515180757313,1919.1454201439706,390.0,"{""S013|饮用水"": 1002.7891277055958, ""S011|医疗物资"": 1637.1197053803771, ""S011|应急食品"": 1637.1197053803771}",9162.880294619623,2597.210872294404,0.4059848210494552,1696.2929768476108,R002420
B,"[""S011"", ""S013""]","{""S011|饮用水"": 1, ""S013|医疗物资"": 1}",2,17.0,0.039,2.0481973652011796,1.94169408015386,0.10650328504731922,1859.1454201439706,360.0,"{""S011|饮用水"": 816.3990480969269, ""S013|医疗物资"": 1411.4229591050416}",2188.5770408949584,2188.5770408949584,0.4879506586997051,1554.2188582538445,R002421
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S011|饮用水"": 1}",2,17.0,0.039,2.2276971143320106,2.114989117581497,0.11270799675051373,1859.1454201439706,360.0,"{""S013|医疗物资"": 972.7891277055958, ""S011|饮用水"": 1577.1197053803771}",2627.210872294404,2627.210872294404,0.44307572141699736,1632.0020828772044,R002422
B,"[""S011"", ""S013""]","{""S011|饮用水"": 1, ""S013|应急食品"": 1}",2,22.0,0.055,2.149120198326157,2.036297892523282,0.11282230580287511,1859.1454201439706,360.0,"{""S011|饮用水"": 816.3990480969269, ""S013|应急食品"": 1411.4229591050416}",inf,9983.600951903074,0.4627199504184607,1597.9520859413346,R002423
B,"[""S013"", ""S011""]","{""S013|应急食品"": 1, ""S011|饮用水"": 1}",2,22.0,0.055,2.3329655581278024,2.215120144921278,0.11784541320652434,1859.1454201439706,360.0,"{""S013|应急食品"": 972.7891277055958, ""S011|饮用水"": 1577.1197053803771}",inf,9222.880294619623,0.4167586104680494,1677.6184085220477,R002424
B,"[""S011"", ""S013""]","{""S011|饮用水"": 1, ""S013|医疗物资"": 1, ""S013|应急食品"": 1}",3,25.0,0.067,2.2309761468419875,2.114362428585779,0.11661371825620864,1919.1454201439706,390.0,"{""S011|饮用水"": 846.3990480969269, ""S013|医疗物资"": 1471.4229591050416, ""S013|应急食品"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.4422559632895031,1633.422996964861,R002425
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S013|应急食品"": 1, ""S011|饮用水"": 1}",3,25.0,0.067,2.4160567386300595,2.295128875549929,0.1209278630801307,1919.1454201439706,390.0,"{""S013|医疗物资"": 1032.7891277055958, ""S013|应急食品"": 1032.7891277055958, ""S011|饮用水"": 1637.1197053803771}",2567.210872294404,2567.210872294404,0.3959858153424851,1713.6245867396924,R002426
B,"[""S011"", ""S013""]","{""S011|饮用水"": 1, ""S013|饮用水"": 1}",2,28.0,0.054,2.3330654226650047,2.212660291955462,0.12040513070954217,1859.1454201439706,360.0,"{""S011|饮用水"": 816.3990480969269, ""S013|饮用水"": 1411.4229591050416}",inf,2188.5770408949584,0.4167336443337488,1677.6616831548354,R002427
B,"[""S013"", ""S011""]","{""S013|饮用水"": 1, ""S011|饮用水"": 1}",2,28.0,0.054,2.520347936368744,2.396337623415007,0.12401031295373706,1859.1454201439706,360.0,"{""S013|饮用水"": 972.7891277055958, ""S011|饮用水"": 1577.1197053803771}",inf,2627.210872294404,0.369913015907814,1758.8174390931224,R002428
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S011|饮用水"": 1, ""S013|医疗物资"": 1}",3,20.0,0.051000000000000004,2.0824143949494305,1.9740074503880018,0.10840694456142849,1919.1454201439706,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|饮用水"": 876.3990480969269, ""S013|医疗物资"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.4793964012626424,1569.0462378114198,R002429
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S011|医疗物资"": 1, ""S011|饮用水"": 1}",3,20.0,0.051000000000000004,2.335839179073482,2.219746021176804,0.11609315789667767,1919.1454201439706,390.0,"{""S013|医疗物资"": 1002.7891277055958, ""S011|医疗物资"": 1637.1197053803771, ""S011|饮用水"": 1637.1197053803771}",2597.210872294404,2597.210872294404,0.41604020523162955,1678.8636442651755,R002430
B,"[""S011"", ""S013""]","{""S011|医疗物资"": 1, ""S011|饮用水"": 1, ""S013|应急食品"": 1}",3,25.0,0.067,2.1973526179389364,2.082626652621952,0.1147259653169844,1919.1454201439706,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|饮用水"": 876.3990480969269, ""S013|应急食品"": 1471.4229591050416}",9923.600951903074,9923.600951903074,0.4506618455152659,1618.8528011068727,R002431
B,"[""S013"", ""S011""]","{""S013|应急食品"": 1, ""S011|医疗物资"": 1, ""S011|饮用水"": 1}",3,25.0,0.067,2.4653118871305733,2.344081312777885,0.12123057435268829,1919.1454201439706,390.0,"{""S013|应急食品"": 1002.7891277055958, ""S011|医疗物资"": 1637.1197053803771, ""S011|饮用水"": 1637.1197053803771}",9162.880294619623,9162.880294619623,0.3836720282173567,1734.9684844232484,R002432
B,"[""S011"", ""S013""]","{""S011|应急食品"": 1, ""S011|饮用水"": 1, ""S013|医疗物资"": 1}",3,25.0,0.067,2.1575830523936643,2.0460033419753865,0.11157971041827733,1919.1454201439706,390.0,"{""S011|应急食品"": 876.3990480969269, ""S011|饮用水"": 876.3990480969269, ""S013|医疗物资"": 1471.4229591050416}",2128.5770408949584,2128.5770408949584,0.4606042369015839,1601.6193227039212,R002433
B,"[""S013"", ""S011""]","{""S013|医疗物资"": 1, ""S011|应急食品"": 1, ""S011|饮用水"": 1}",3,25.0,0.067,2.573887506485134,2.45215241334485,0.12173509314028425,1919.1454201439706,390.0,"{""S013|医疗物资"": 1002.7891277055958, ""S011|应急食品"": 1637.1197053803771, ""S011|饮用水"": 1637.1197053803771}",2597.210872294404,2597.210872294404,0.35652812337871653,1782.0179194768912,R002434
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S014|医疗物资"": 1}",2,6.0,0.024,2.4326028808989957,2.223666119214578,0.20893676168441772,2341.4422331674077,360.0,"{""S011|医疗物资"": 816.3990480969269, ""S014|医疗物资"": 1714.1250621947288}",5485.874937805271,1885.8749378052712,0.3918492797752511,1720.794581722898,R002435
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S011|医疗物资"": 1}",2,6.0,0.024,2.4526311864801693,2.238536553145056,0.21409463333511353,2341.442233167408,360.0,"{""S014|医疗物资"": 1152.4305043060124, ""S011|医疗物资"": 2059.4165184038147}",6047.569495693988,2447.569495693988,0.38684220337995767,1729.473514141407,R002436
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S014|应急食品"": 1}",2,11.0,0.04,2.519539621716695,2.2997382738887837,0.21980134782791136,2341.4422331674077,360.0,"{""S011|医疗物资"": 816.3990480969269, ""S014|应急食品"": 1714.1250621947288}",9983.600951903074,9983.600951903074,0.37011509457082625,1758.4671694105677,R002437
B,"[""S014"", ""S011""]","{""S014|应急食品"": 1, ""S011|医疗物资"": 1}",2,11.0,0.04,2.5119735510481007,2.2890936806888917,0.22287987035920886,2341.442233167408,360.0,"{""S014|应急食品"": 1152.4305043060124, ""S011|医疗物资"": 2059.4165184038147}",8740.583481596186,8740.583481596186,0.3720066122379748,1755.1885387875104,R002438
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S014|医疗物资"": 1, ""S014|应急食品"": 1}",3,14.0,0.052000000000000005,2.5905739987564718,2.364253899242464,0.22632009951400756,2401.4422331674077,390.0,"{""S011|医疗物资"": 846.3990480969269, ""S014|医疗物资"": 1774.1250621947288, ""S014|应急食品"": 1774.1250621947288}",5425.874937805271,1825.8749378052712,0.35235650031088206,1789.2487327944712,R002439
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S014|应急食品"": 1, ""S011|医疗物资"": 1}",3,14.0,0.052000000000000005,2.5583443596035553,2.330193347029889,0.22815101257366605,2401.442233167408,390.0,"{""S014|医疗物资"": 1212.4305043060124, ""S014|应急食品"": 1212.4305043060124, ""S011|医疗物资"": 2119.4165184038147}",5987.569495693988,2387.569495693988,0.36041391009911117,1775.2825558282073,R002440
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S014|饮用水"": 1}",2,17.0,0.039,2.6774130641726064,2.444574212972502,0.23283885120010378,2341.4422331674077,360.0,"{""S011|医疗物资"": 816.3990480969269, ""S014|饮用水"": 1714.1250621947288}",9983.600951903074,1885.8749378052712,0.3306467339568484,1826.8789944747962,R002441
B,"[""S014"", ""S011""]","{""S014|饮用水"": 1, ""S011|医疗物资"": 1}",2,17.0,0.039,2.6143023494962025,2.3808801947080793,0.23342215478812325,2341.442233167408,360.0,"{""S014|饮用水"": 1152.4305043060124, ""S011|医疗物资"": 2059.4165184038147}",8740.583481596186,2447.569495693988,0.34642441262594936,1799.531018115021,R002442
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S014|医疗物资"": 1, ""S014|饮用水"": 1}",3,20.0,0.051000000000000004,2.782912090583446,2.5435544876972465,0.23935760288619995,2401.4422331674077,390.0,"{""S011|医疗物资"": 846.3990480969269, ""S014|医疗物资"": 1774.1250621947288, ""S014|饮用水"": 1774.1250621947288}",5425.874937805271,1825.8749378052712,0.30427197735413847,1872.5952392528268,R002443
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S014|饮用水"": 1, ""S011|医疗物资"": 1}",3,20.0,0.051000000000000004,2.6819370411067345,2.443243744104154,0.23869329700258043,2401.442233167408,390.0,"{""S014|医疗物资"": 1212.4305043060124, ""S014|饮用水"": 1212.4305043060124, ""S011|医疗物资"": 2119.4165184038147}",5987.569495693988,2387.569495693988,0.3295157397233164,1828.8393844795849,R002444
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S014|应急食品"": 1, ""S014|饮用水"": 1}",3,25.0,0.067,3.0129514657845746,2.7627292767548814,0.2502221890296936,2401.4422331674077,390.0,"{""S011|医疗物资"": 846.3990480969269, ""S014|应急食品"": 1774.1250621947288, ""S014|饮用水"": 1774.1250621947288}",9953.600951903074,1825.8749378052712,0.24676213355385634,1972.2789685066489,R002445
B,"[""S014"", ""S011""]","{""S014|应急食品"": 1, ""S014|饮用水"": 1, ""S011|医疗物资"": 1}",3,25.0,0.067,2.8296715523411806,2.5821930183145048,0.24747853402667577,2401.442233167408,390.0,"{""S014|应急食品"": 1212.4305043060124, ""S014|饮用水"": 1212.4305043060124, ""S011|医疗物资"": 2119.4165184038147}",8680.583481596186,2387.569495693988,0.29258211191470485,1892.8576726811784,R002446
B,"[""S011"", ""S014""]","{""S011|应急食品"": 1, ""S014|医疗物资"": 1}",2,11.0,0.04,2.4619715768483275,2.249862049307061,0.21210952754126655,2341.4422331674077,360.0,"{""S011|应急食品"": 816.3990480969269, ""S014|医疗物资"": 1714.1250621947288}",5485.874937805271,1885.8749378052712,0.38450710578791814,1733.5210166342754,R002447
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S011|应急食品"": 1}",2,11.0,0.04,2.566913106333135,2.3389699052706145,0.22794320106252036,2341.442233167408,360.0,"{""S014|医疗物资"": 1152.4305043060124, ""S011|应急食品"": 2059.4165184038147}",6047.569495693988,2447.569495693988,0.3582717234167162,1778.9956794110253,R002448
B,"[""S011"", ""S014""]","{""S011|应急食品"": 1, ""S014|应急食品"": 1}",2,16.0,0.056,2.560906947169287,2.337932833484527,0.2229741136847602,2341.4422331674077,360.0,"{""S011|应急食品"": 816.3990480969269, ""S014|应急食品"": 1714.1250621947288}",inf,inf,0.3597732632076782,1776.3930104400242,R002449
B,"[""S014"", ""S011""]","{""S014|应急食品"": 1, ""S011|应急食品"": 1}",2,16.0,0.056,2.6494123597767785,2.4126839216901628,0.23672843808661564,2341.442233167408,360.0,"{""S014|应急食品"": 1152.4305043060124, ""S011|应急食品"": 2059.4165184038147}",inf,inf,0.3376469100558054,1814.7453559032706,R002450
B,"[""S011"", ""S014""]","{""S011|应急食品"": 1, ""S014|医疗物资"": 1, ""S014|应急食品"": 1}",3,19.0,0.068,2.6407938364207597,2.4113009710499034,0.2294928653708564,2401.4422331674077,390.0,"{""S011|应急食品"": 846.3990480969269, ""S014|医疗物资"": 1774.1250621947288, ""S014|应急食品"": 1774.1250621947288}",5425.874937805271,1825.8749378052712,0.3398015408948101,1811.0106624489958,R002451
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S014|应急食品"": 1, ""S011|应急食品"": 1}",3,19.0,0.068,2.7128681730405986,2.4708685927395257,0.24199958030107288,2401.442233167408,390.0,"{""S014|医疗物资"": 1212.4305043060124, ""S014|应急食品"": 1212.4305043060124, ""S011|应急食品"": 2119.4165184038147}",5987.569495693988,2387.569495693988,0.32178295673985036,1842.2428749842593,R002452
B,"[""S011"", ""S014""]","{""S011|应急食品"": 1, ""S014|饮用水"": 1}",2,22.0,0.055,2.7385663317523115,2.502554714695359,0.2360116170569526,2341.4422331674077,360.0,"{""S011|应急食品"": 816.3990480969269, ""S014|饮用水"": 1714.1250621947288}",inf,1885.8749378052712,0.31535841706192214,1853.378743759335,R002453
B,"[""S014"", ""S011""]","{""S014|饮用水"": 1, ""S011|应急食品"": 1}",2,22.0,0.055,2.789927257980219,2.5426565354646886,0.24727072251553006,2341.442233167408,360.0,"{""S014|饮用水"": 1152.4305043060124, ""S011|应急食品"": 2059.4165184038147}",inf,2447.569495693988,0.30251818550494525,1875.6351451247615,R002454
B,"[""S011"", ""S014""]","{""S011|应急食品"": 1, ""S014|医疗物资"": 1, ""S014|饮用水"": 1}",3,25.0,0.067,2.85808074802768,2.6155503792846315,0.24253036874304879,2401.4422331674077,390.0,"{""S011|应急食品"": 846.3990480969269, ""S014|医疗物资"": 1774.1250621947288, ""S014|饮用水"": 1774.1250621947288}",5425.874937805271,1825.8749378052712,0.28547981299308,1905.1683241453281,R002455
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S014|饮用水"": 1, ""S011|应急食品"": 1}",3,25.0,0.067,2.8846111076262146,2.6320692428962276,0.25254186472998724,2401.442233167408,390.0,"{""S014|医疗物资"": 1212.4305043060124, ""S014|饮用水"": 1212.4305043060124, ""S011|应急食品"": 2119.4165184038147}",5987.569495693988,2387.569495693988,0.27884722309344634,1916.664813304693,R002456
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S011|应急食品"": 1, ""S014|医疗物资"": 1}",3,14.0,0.052000000000000005,2.4851708288653853,2.2711576418100097,0.21401318705537584,2401.4422331674077,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|应急食品"": 876.3990480969269, ""S014|医疗物资"": 1774.1250621947288}",5425.874937805271,1825.8749378052712,0.37870729278365367,1743.5740258416668,R002457
B,"[""S014"", ""S011""]","{""S014|医疗物资"": 1, ""S011|医疗物资"": 1, ""S011|应急食品"": 1}",3,14.0,0.052000000000000005,2.659541946161308,2.4232896044623438,0.23625234169896442,2401.442233167408,390.0,"{""S014|医疗物资"": 1182.4305043060124, ""S011|医疗物资"": 2119.4165184038147, ""S011|应急食品"": 2119.4165184038147}",6017.569495693988,2417.569495693988,0.335114513459673,1819.1348433365667,R002458
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S011|应急食品"": 1, ""S014|应急食品"": 1}",3,19.0,0.068,2.5929587113980412,2.368080938199172,0.22487777319886948,2401.4422331674077,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|应急食品"": 876.3990480969269, ""S014|应急食品"": 1774.1250621947288}",9923.600951903074,9923.600951903074,0.3517603221504897,1790.2821082724845,R002459
B,"[""S014"", ""S011""]","{""S014|应急食品"": 1, ""S011|医疗物资"": 1, ""S011|应急食品"": 1}",3,19.0,0.068,2.759126204313317,2.514088625590257,0.24503757872305976,2401.442233167408,390.0,"{""S014|应急食品"": 1182.4305043060124, ""S011|医疗物资"": 2119.4165184038147, ""S011|应急食品"": 2119.4165184038147}",8680.583481596186,8680.583481596186,0.3102184489216707,1862.2880218691039,R002460
B,"[""S011"", ""S014""]","{""S011|医疗物资"": 1, ""S011|应急食品"": 1, ""S014|饮用水"": 1}",3,25.0,0.067,2.786798751365091,2.548883474794029,0.23791527657106187,2401.4422331674077,390.0,"{""S011|医疗物资"": 876.3990480969269, ""S011|应急食品"": 876.3990480969269, ""S014|饮用水"": 1774.1250621947288}",9923.600951903074,1825.8749378052712,0.3033003121587272,1874.2794589248729,R002461
